Price,ITUB3.SA
Ticker,ITUB3.SA
Date,
2018-11-23,15.753110885620117
2018-11-26,15.531904220581055
2018-11-27,15.911114692687988
2018-11-28,16.216596603393555
2018-11-29,16.274532318115234
2018-11-30,16.253454208374023
2018-12-03,16.11382293701172
2018-12-04,16.024240493774414
2018-12-05,15.976827621459961
2018-12-06,16.05586814880371
2018-12-07,15.976827621459961
2018-12-10,15.597429275512695
2018-12-11,15.713350296020508
2018-12-12,15.787125587463379
2018-12-13,16.103282928466797
2018-12-14,16.04004669189453
2018-12-17,15.734429359436035
2018-12-18,15.766366004943848
2018-12-19,15.645130157470703
2018-12-20,15.708385467529297
2018-12-21,15.444822311401367
2018-12-26,15.286685943603516
2018-12-27,15.544981956481934
2018-12-28,15.840177536010742
2019-01-02,16.855403900146484
2019-01-03,17.008333206176758
2019-01-04,16.72355079650879
2019-01-07,16.939775466918945
2019-01-08,16.981964111328125
2019-01-09,17.140186309814453
2019-01-10,17.140186309814453
2019-01-11,16.945053100585938
2019-01-14,17.140186309814453
2019-01-15,16.908132553100586
2019-01-16,16.8712158203125
2019-01-17,16.829025268554688
2019-01-18,17.03470802307129
2019-01-21,16.923959732055664
2019-01-22,16.8712158203125
2019-01-23,17.01361656188965
2019-01-24,16.981964111328125
2019-01-28,17.09271240234375
2019-01-29,17.03470802307129
2019-01-30,17.008333206176758
2019-01-31,17.33531951904297
2019-02-01,17.2535343170166
2019-02-04,17.638717651367188
2019-02-05,17.100515365600586
2019-02-06,16.462095260620117
2019-02-07,16.625661849975586
2019-02-08,17.116352081298828
2019-02-11,16.87364387512207
2019-02-12,17.14801788330078
2019-02-13,16.778667449951172
2019-02-14,17.248258590698242
2019-02-15,17.206050872802734
2019-02-18,16.958065032958984
2019-02-19,17.306299209594727
2019-02-20,17.15328598022461
2019-02-21,17.607057571411133
2019-02-22,17.819042205810547
2019-02-25,17.623838424682617
2019-02-26,17.59596061706543
2019-02-27,17.54017448425293
2019-02-28,17.350557327270508
2019-03-01,17.15805435180664
2019-03-06,17.012977600097656
2019-03-07,17.392406463623047
2019-03-08,17.621173858642578
2019-03-11,17.911338806152344
2019-03-12,17.94481658935547
2019-03-13,18.134525299072266
2019-03-14,17.743932723999023
2019-03-15,17.50400161743164
2019-03-18,17.877866744995117
2019-03-19,17.68813705444336
2019-03-20,17.43147087097168
2019-03-21,17.068771362304688
2019-03-22,16.65587043762207
2019-03-25,16.544265747070312
2019-03-26,16.50521469116211
2019-03-27,16.069984436035156
2019-03-28,16.521949768066406
2019-03-29,16.65587043762207
2019-04-01,16.552595138549805
2019-04-02,16.413028717041016
2019-04-03,16.19529914855957
2019-04-04,16.44093894958496
2019-04-05,16.66423797607422
2019-04-08,16.58050537109375
2019-04-09,16.502344131469727
2019-04-10,16.368364334106445
2019-04-11,16.156221389770508
2019-04-12,15.98873519897461
2019-04-15,16.06689453125
2019-04-16,15.955245018005371
2019-04-17,15.871491432189941
2019-04-18,16.0892276763916
2019-04-22,15.977577209472656
2019-04-23,16.273454666137695
2019-04-24,16.273454666137695
2019-04-25,16.373943328857422
2019-04-26,16.362775802612305
2019-04-29,16.385108947753906
2019-04-30,16.385108947753906
2019-05-02,16.454919815063477
2019-05-03,16.359968185424805
2019-05-06,16.019256591796875
2019-05-07,15.924302101135254
2019-05-08,16.047182083129883
2019-05-09,15.918717384338379
2019-05-10,15.751150131225586
2019-05-13,15.499807357788086
2019-05-14,15.438371658325195
2019-05-15,15.455122947692871
2019-05-16,15.326652526855469
2019-05-17,15.304305076599121
2019-05-20,15.661785125732422
2019-05-21,16.209163665771484
2019-05-22,16.292945861816406
2019-05-23,16.153303146362305
2019-05-24,16.03043556213379
2019-05-27,15.924302101135254
2019-05-28,16.343212127685547
2019-05-29,16.639238357543945
2019-05-30,16.840320587158203
2019-05-31,16.81798553466797
2019-06-03,16.899011611938477
2019-06-04,16.859888076782227
2019-06-05,16.602828979492188
2019-06-06,16.76490020751953
2019-06-07,16.871074676513672
2019-06-10,16.569303512573242
2019-06-11,16.74812126159668
2019-06-12,16.68665885925293
2019-06-13,16.474308013916016
2019-06-14,16.35694694519043
2019-06-17,16.44077491760254
2019-06-18,16.681076049804688
2019-06-19,16.938129425048828
2019-06-21,17.312551498413086
2019-06-24,17.29019546508789
2019-06-25,17.100196838378906
2019-06-26,17.435487747192383
2019-06-27,17.323726654052734
2019-06-28,17.396379470825195
2019-07-01,17.393577575683594
2019-07-02,17.22025489807129
2019-07-03,17.455074310302734
2019-07-04,17.628400802612305
2019-07-05,17.77935028076172
2019-07-08,17.81290626525879
2019-07-10,17.65076446533203
2019-07-11,17.63958168029785
2019-07-12,17.544536590576172
2019-07-15,17.360036849975586
2019-07-16,17.42153549194336
2019-07-17,17.33207130432129
2019-07-18,17.740222930908203
2019-07-19,17.393577575683594
2019-07-22,17.63958168029785
2019-07-23,17.65076446533203
2019-07-24,17.712263107299805
2019-07-25,17.186716079711914
2019-07-26,17.387983322143555
2019-07-29,17.39916229248047
2019-07-30,16.979841232299805
2019-07-31,16.717073440551758
2019-08-01,16.775808334350586
2019-08-02,16.759017944335938
2019-08-05,16.596799850463867
2019-08-06,17.117023468017578
2019-08-07,17.788284301757812
2019-08-08,17.793869018554688
2019-08-09,17.793869018554688
2019-08-12,17.15058708190918
2019-08-13,17.31280517578125
2019-08-14,17.00515365600586
2019-08-15,16.88768196105957
2019-08-16,16.954818725585938
2019-08-19,16.88590431213379
2019-08-20,16.748050689697266
2019-08-21,16.972047805786133
2019-08-22,16.73656463623047
2019-08-23,16.58724021911621
2019-08-26,16.5183162689209
2019-08-27,16.661895751953125
2019-08-28,16.79400062561035
2019-08-29,16.92611312866211
2019-08-30,17.173070907592773
2019-09-02,16.848405838012695
2019-09-03,16.601314544677734
2019-09-04,16.59556770324707
2019-09-05,17.124238967895508
2019-09-06,17.62990951538086
2019-09-09,17.9229793548584
2019-09-10,17.75058364868164
2019-09-11,17.698863983154297
2019-09-12,17.658647537231445
2019-09-13,17.813793182373047
2019-09-16,17.41729736328125
2019-09-17,17.601181030273438
2019-09-18,17.664392471313477
2019-09-19,17.124238967895508
2019-09-20,17.319597244262695
2019-09-23,17.26789093017578
2019-09-24,17.08975601196289
2019-09-25,17.175941467285156
2019-09-26,17.555208206176758
2019-09-27,17.543720245361328
2019-09-30,17.308116912841797
2019-10-01,17.035022735595703
2019-10-02,16.649822235107422
2019-10-03,16.55208969116211
2019-10-04,16.69582176208496
2019-10-07,16.25887680053711
2019-10-08,16.143892288208008
2019-10-09,16.385360717773438
2019-10-10,16.529102325439453
2019-10-11,16.816551208496094
2019-10-14,16.9775333404541
2019-10-15,17.069517135620117
2019-10-16,17.190258026123047
2019-10-17,17.109764099121094
2019-10-18,17.052268981933594
2019-10-21,17.288000106811523
2019-10-22,17.540956497192383
2019-10-23,17.799680709838867
2019-10-24,17.920412063598633
2019-10-25,17.9721622467041
2019-10-28,18.30560874938965
2019-10-29,18.0353946685791
2019-10-30,18.144622802734375
2019-10-31,17.920412063598633
2019-11-01,17.940549850463867
2019-11-04,18.021068572998047
2019-11-05,18.251144409179688
2019-11-06,18.251144409179688
2019-11-07,18.34317970275879
2019-11-08,18.038320541381836
2019-11-11,18.164880752563477
2019-11-12,17.785236358642578
2019-11-13,17.7104549407959
2019-11-14,17.767990112304688
2019-11-18,17.721969604492188
2019-11-19,17.428613662719727
2019-11-21,17.693204879760742
2019-11-22,17.67595100402832
2019-11-25,17.50914192199707
2019-11-26,17.24454116821289
2019-11-27,17.371089935302734
2019-11-28,17.175525665283203
2019-11-29,17.23303985595703
2019-12-02,17.4488582611084
2019-12-03,17.494890213012695
2019-12-04,17.98406410217285
2019-12-05,18.024337768554688
2019-12-06,17.822919845581055
2019-12-09,18.007078170776367
2019-12-10,17.8919734954834
2019-12-11,17.771127700805664
2019-12-12,17.811410903930664
2019-12-13,18.201807022094727
2019-12-16,17.88490104675293
2019-12-17,18.121152877807617
2019-12-18,18.18453025817871
2019-12-19,18.236379623413086
2019-12-20,18.08656883239746
2019-12-23,18.32280731201172
2019-12-26,18.599384307861328
2019-12-27,18.53024673461914
2019-12-30,18.45533561706543
2020-01-02,18.792566299438477
2020-01-03,18.63691520690918
2020-01-06,18.446699142456055
2020-01-07,18.089282989501953
2020-01-08,17.904813766479492
2020-01-09,17.73764419555664
2020-01-10,17.524364471435547
2020-01-13,17.772228240966797
2020-01-14,17.685762405395508
2020-01-15,17.4321231842041
2020-01-16,17.46094512939453
2020-01-17,17.73764419555664
2020-01-20,17.42635726928711
2020-01-21,17.005542755126953
2020-01-22,17.282249450683594
2020-01-23,17.651174545288086
2020-01-24,17.4321231842041
2020-01-27,17.218835830688477
2020-01-28,17.068958282470703
2020-01-29,16.919071197509766
2020-01-30,17.149656295776367
2020-01-31,16.970958709716797
2020-02-03,17.060340881347656
2020-02-04,17.175701141357422
2020-02-05,17.198768615722656
2020-02-06,17.123798370361328
2020-02-07,17.16993522644043
2020-02-10,17.331424713134766
2020-02-11,18.058128356933594
2020-02-12,18.150405883789062
2020-02-13,17.827436447143555
2020-02-14,17.596729278564453
2020-02-17,17.50444984436035
2020-02-18,17.487150192260742
2020-02-19,17.66016960144043
2020-02-20,17.642873764038086
2020-02-21,17.52162742614746
2020-02-26,16.81193733215332
2020-02-27,16.800004959106445
2020-02-28,17.06241226196289
2020-03-02,17.065399169921875
2020-03-03,16.892356872558594
2020-03-04,17.065399169921875
2020-03-05,16.778980255126953
2020-03-06,16.236003875732422
2020-03-09,15.513998031616211
2020-03-10,15.895879745483398
